Jun 01
376.6.864.61:6581 -> 1
971.95.461.70:5862 -> 1
239.37.796.46:4918 -> 1
280.15.450.47:4455 -> 1
485.53.526.83:5994 -> 1
955.82.727.29:5811 -> 1
265.72.265.27:6094 -> 1
796.44.273.43:5999 -> 1
256.32.824.18:6860 -> 1
59.64.163.39:6780 -> 1
980.45.310.49:5702 -> 1
436.46.99.27:4490 -> 1
740.3.838.13:4498 -> 1
Jul 17
210.16.748.1:5932 -> 1
266.53.984.79:6139 -> 1
32.44.407.92:5631 -> 1
884.8.997.46:4462 -> 1
642.44.501.65:4084 -> 1
539.2.997.83:6990 -> 1
612.81.488.79:6031 -> 1
698.38.722.19:4480 -> 1
175.42.601.2:6384 -> 1
711.32.498.1:4115 -> 1
876.61.671.23:4859 -> 1
658.15.930.52:6028 -> 1
704.96.780.87:4269 -> 1
104.39.592.80:4180 -> 1
67.22.50.37:4179 -> 1
417.95.234.22:6880 -> 1
29.17.473.31:4382 -> 1
860.37.54.24:6967 -> 1
727.35.571.82:4693 -> 1
803.66.428.92:4948 -> 1
878.64.350.32:4692 -> 1
136.55.89.69:6470 -> 1
137.53.304.8:5051 -> 1
131.59.302.69:6260 -> 1
662.54.708.66:4849 -> 1
634.42.19.92:6192 -> 1
824.74.234.33:4087 -> 1
78.88.680.72:6547 -> 1
466.11.469.35:5200 -> 1
750.78.393.40:5803 -> 1
680.89.928.82:5636 -> 1
162.23.853.25:4551 -> 1
318.90.872.23:4967 -> 1
503.90.648.76:4023 -> 1
820.26.464.30:4373 -> 1
764.78.209.6:4227 -> 1
157.24.510.8:5210 -> 1
153.46.362.97:4153 -> 1
425.36.49.20:5649 -> 1
960.59.172.37:4467 -> 1
966.44.251.2:5901 -> 1
528.72.131.45:5987 -> 1
739.5.100.59:4667 -> 1
544.68.541.15:6784 -> 1
833.12.625.35:5860 -> 1
346.46.640.1:4127 -> 1
168.5.862.24:4684 -> 1
475.20.285.77:6418 -> 1
154.92.194.66:4889 -> 1
2.40.15.56:5100 -> 1
637.72.727.58:5001 -> 1
234.36.354.10:6234 -> 1
244.82.832.31:5510 -> 1
320.65.558.52:6875 -> 1
781.8.763.36:4254 -> 1
758.8.765.63:4726 -> 1
392.46.385.82:4800 -> 1
90.7.512.70:6311 -> 1
490.85.981.43:6437 -> 1
158.10.734.15:6012 -> 1
66.36.244.14:5824 -> 1
678.6.650.82:5144 -> 1
408.32.76.88:5709 -> 1
431.2.115.47:4491 -> 1
361.93.145.28:4433 -> 1
499.28.64.10:6119 -> 1
989.33.239.88:5063 -> 1
838.78.906.85:4468 -> 1
664.62.783.83:6276 -> 1
190.72.85.41:5746 -> 1
479.66.588.34:5953 -> 1
973.27.774.49:4685 -> 1
179.91.135.37:4274 -> 1
675.63.545.68:4217 -> 1
59.17.800.95:6875 -> 1
944.93.840.84:6305 -> 1
775.91.754.5:6125 -> 1
15.62.764.91:4183 -> 1
734.8.588.90:6020 -> 1
129.20.277.17:5173 -> 1
220.90.466.34:4367 -> 1
74.22.554.35:5562 -> 1
490.73.586.80:5030 -> 1
409.87.49.24:4677 -> 1
96.41.783.44:6671 -> 1
468.48.247.94:5197 -> 1
816.86.972.14:4159 -> 1
70.39.1.17:5755 -> 1
878.61.686.74:5865 -> 1
941.32.901.68:6620 -> 1
712.61.33.88:6076 -> 1
701.56.492.19:4442 -> 1
799.70.730.34:4197 -> 1
66.88.6.10:6148 -> 1
474.37.124.76:6133 -> 1
824.6.685.5:6094 -> 1
553.79.815.74:4944 -> 1
117.57.418.90:6209 -> 1
825.12.160.98:6802 -> 1
657.89.518.70:4103 -> 1
324.30.373.10:4990 -> 1
418.7.351.83:5141 -> 1
661.93.162.66:4304 -> 1
812.10.431.88:6474 -> 1
318.18.688.62:5017 -> 1
403.9.440.42:4858 -> 1
874.55.614.32:5506 -> 1
640.59.106.85:5956 -> 1
346.18.830.65:6043 -> 1
694.22.735.17:5591 -> 1
97.84.449.30:4378 -> 1
856.63.702.66:4579 -> 1
186.48.869.46:4366 -> 1
16.40.86.39:6206 -> 1
820.78.26.46:5705 -> 1
Jul 18
760.43.753.18:5879 -> 1
154.95.405.93:4520 -> 1
398.14.153.20:6480 -> 1
363.35.940.3:4438 -> 1
610.61.271.61:5907 -> 1
603.4.146.26:5749 -> 1
391.61.434.48:5819 -> 1
436.78.19.93:4234 -> 1
324.69.841.79:6530 -> 1
254.12.761.3:4093 -> 1
550.95.414.66:5154 -> 1
453.15.179.55:5039 -> 1
878.43.177.98:5970 -> 1
682.50.762.56:6873 -> 1
458.78.986.59:5791 -> 1
111.32.412.29:4608 -> 1
328.58.367.51:5616 -> 1
591.86.201.83:5514 -> 1
828.87.846.28:6813 -> 1
267.90.529.73:5675 -> 1
367.75.989.64:6001 -> 1
882.52.5.32:5126 -> 1
496.32.705.54:6771 -> 1
597.14.967.38:5626 -> 1
472.57.370.42:4974 -> 1
972.97.828.61:5761 -> 1
744.49.268.66:6706 -> 1
211.13.787.26:4473 -> 1
867.10.556.2:5492 -> 1
246.6.911.23:4492 -> 1
289.77.690.20:5000 -> 1
462.84.563.51:5732 -> 1
152.10.24.52:5574 -> 1
302.43.371.92:5486 -> 1
407.26.884.66:4848 -> 1
924.82.204.51:4244 -> 1
27.27.762.79:5882 -> 1
724.2.583.31:6829 -> 1
408.72.53.20:6689 -> 1
832.15.899.98:6943 -> 1
25.52.715.81:4656 -> 1
347.27.920.73:5210 -> 1
588.12.898.91:4017 -> 1
502.1.441.77:6890 -> 1
440.25.661.88:6838 -> 1
17.27.753.85:4797 -> 1
427.77.289.52:4283 -> 1
978.65.619.77:4235 -> 1
509.64.396.23:5117 -> 1
646.3.606.11:4212 -> 1
985.45.468.90:5645 -> 1
99.75.678.95:4433 -> 1
661.67.803.48:5360 -> 1
162.3.845.32:5921 -> 1
359.92.641.61:4349 -> 1
682.74.713.7:6854 -> 1
95.15.23.51:6964 -> 1
222.83.821.14:6030 -> 1
800.35.50.70:4619 -> 1
256.69.334.83:6095 -> 1
130.34.895.66:5936 -> 1
110.3.809.35:6523 -> 1
151.48.208.49:6106 -> 1
199.70.420.1:6278 -> 1
8.64.346.82:5724 -> 1
867.19.267.51:6630 -> 1
48.40.628.64:6844 -> 1
274.44.170.79:6094 -> 1
668.17.203.18:5035 -> 1
843.33.846.86:6486 -> 1
639.3.581.96:4837 -> 1
204.22.664.5:4592 -> 1
917.34.582.91:4682 -> 1
512.24.518.93:4711 -> 1
813.36.410.84:5030 -> 1
59.98.381.1:6606 -> 1
196.72.522.45:4178 -> 1
380.76.732.57:5199 -> 1
428.37.179.89:4795 -> 1
602.34.986.31:4125 -> 1
797.41.43.79:5185 -> 1
678.44.287.24:6112 -> 1
442.93.803.93:5077 -> 1
121.40.826.10:4241 -> 1
234.85.848.68:5390 -> 1
260.72.285.82:4668 -> 1
43.86.750.98:5321 -> 1
17.29.774.63:6049 -> 1
459.60.539.63:4043 -> 1
527.52.609.44:4381 -> 1
452.75.717.88:6910 -> 1
539.88.721.10:5206 -> 1
294.11.130.28:4439 -> 1
971.69.283.29:5008 -> 1
740.76.934.13:5197 -> 1
557.63.574.94:4642 -> 1
275.9.829.33:5998 -> 1
281.79.407.95:5787 -> 1
767.74.947.18:6329 -> 1
504.7.216.14:4949 -> 1
97.2.757.16:5619 -> 1
337.22.511.11:5873 -> 1
965.23.402.17:6510 -> 1
708.10.213.28:6644 -> 1
428.56.727.16:5091 -> 1
712.75.535.15:6615 -> 1
Jul 19
556.91.570.69:5185 -> 1
777.26.573.61:4113 -> 1
574.50.612.30:4038 -> 1
201.13.264.24:4359 -> 1
61.65.901.73:4243 -> 1
687.71.460.30:6427 -> 1
776.30.442.11:5417 -> 1
773.50.432.33:5249 -> 1
321.60.183.26:6036 -> 1
196.60.773.44:5462 -> 1
683.64.971.34:4784 -> 1
237.34.55.32:4433 -> 1
227.76.182.77:5166 -> 1
618.57.423.57:5580 -> 1
375.7.454.22:6684 -> 1
466.2.203.83:6762 -> 1
771.27.886.1:4343 -> 1
376.7.391.84:5585 -> 1
901.42.585.51:6382 -> 1
189.19.778.5:4107 -> 1
858.1.787.96:4995 -> 1
328.64.449.31:5255 -> 1
323.47.409.16:5839 -> 1
147.40.783.7:4146 -> 1
338.71.858.72:6682 -> 1
4.20.980.52:6251 -> 1
666.57.848.57:6920 -> 1
136.7.100.44:6609 -> 1
947.82.615.96:4069 -> 1
611.95.754.86:5897 -> 1
74.45.908.26:6049 -> 1
580.49.52.50:4695 -> 1
872.11.943.30:6892 -> 1
874.11.144.36:6532 -> 1
514.35.486.64:4394 -> 1
277.85.757.45:5807 -> 1
986.2.608.15:5603 -> 1
413.11.945.22:5645 -> 1
841.74.131.4:5889 -> 1
869.54.660.16:6551 -> 1
442.72.911.63:5503 -> 1
396.40.655.43:4172 -> 1
316.34.1.58:4989 -> 1
249.23.946.90:4816 -> 1
559.35.953.55:4983 -> 1
229.12.637.4:5638 -> 1
462.36.782.59:4285 -> 1
890.2.565.46:4401 -> 1
585.72.480.80:5371 -> 1
620.35.203.40:5763 -> 1
801.43.179.35:5683 -> 1
694.17.995.95:6075 -> 1
655.93.562.43:6859 -> 1
518.1.548.49:4324 -> 1
298.26.668.27:6188 -> 1
636.65.878.85:5607 -> 1
986.38.355.30:6528 -> 1
982.17.320.4:6156 -> 1
5.23.70.4:5949 -> 1
341.70.347.63:4831 -> 1
855.42.861.88:6717 -> 1
401.56.642.60:5921 -> 1
330.23.561.93:4365 -> 1
47.28.38.27:4842 -> 1
579.81.729.59:5943 -> 1
699.23.597.53:6669 -> 1
723.45.188.20:4242 -> 1
873.77.115.35:4426 -> 1
128.44.870.62:6086 -> 1
121.29.147.8:4143 -> 1
15.7.9.37:6398 -> 1
294.79.348.32:4910 -> 1
134.30.209.50:6562 -> 1
56.25.203.76:5744 -> 1
609.9.697.45:5314 -> 1
684.57.373.13:5063 -> 1
256.57.241.71:6905 -> 1
695.22.84.28:4990 -> 1
306.3.332.8:6467 -> 1
255.20.896.18:5267 -> 1
208.11.984.28:5935 -> 1
654.96.661.27:5370 -> 1
832.96.684.13:5984 -> 1
774.75.254.39:6121 -> 1
982.40.259.44:6102 -> 1
961.79.873.64:5402 -> 1
243.51.374.58:6245 -> 1
733.46.214.18:4773 -> 1
599.2.385.44:4655 -> 1
629.33.479.89:6113 -> 1
278.78.161.95:4964 -> 1
199.70.626.11:5966 -> 1
458.48.199.83:4666 -> 1
983.23.831.1:5964 -> 1
12.47.895.89:6219 -> 1
852.67.141.91:4275 -> 1
738.46.355.6:4605 -> 1
25.27.224.44:6319 -> 1
198.98.257.81:5260 -> 1
380.66.490.77:4107 -> 1
431.25.872.84:6234 -> 1
117.5.854.32:6758 -> 1
548.93.690.10:6967 -> 1
29.10.804.76:5684 -> 1
626.51.502.32:6410 -> 1
911.30.638.44:6176 -> 1
990.69.924.95:4314 -> 1
264.53.694.54:5989 -> 1
548.60.699.94:6586 -> 1
122.43.247.35:6053 -> 1
766.89.991.30:5297 -> 1
228.26.228.12:4550 -> 1
944.36.966.78:5233 -> 1
Jul 20
997.95.633.17:6045 -> 1
71.90.352.49:5379 -> 1
816.90.701.35:5906 -> 1
882.9.488.85:5705 -> 1
769.53.926.12:4172 -> 1
924.88.597.27:5215 -> 1
799.72.779.50:6514 -> 1
667.53.516.3:6126 -> 1
993.57.954.14:5672 -> 1
801.5.359.95:6628 -> 1
595.16.946.58:6427 -> 1
47.10.806.88:6216 -> 1
403.63.523.73:4278 -> 1
291.85.91.68:4852 -> 1
321.72.972.69:6083 -> 1
614.35.492.58:5618 -> 1
267.54.470.23:6739 -> 1
833.64.807.93:6443 -> 1
891.21.958.10:5181 -> 1
930.59.565.91:5071 -> 1
742.39.914.33:5859 -> 1
525.25.667.61:4043 -> 1
926.4.382.50:4449 -> 1
535.91.414.52:5055 -> 1
365.11.832.83:6643 -> 1
489.48.560.12:5568 -> 1
79.46.945.98:6886 -> 1
822.34.757.24:5849 -> 1
903.21.540.21:5631 -> 1
311.48.284.61:4051 -> 1
824.47.146.5:4422 -> 1
774.33.478.18:6282 -> 1
56.70.271.75:4784 -> 1
195.32.996.37:4260 -> 1
606.50.428.85:6202 -> 1
990.97.65.76:6340 -> 1
569.24.54.16:5768 -> 1
535.44.604.96:5446 -> 1
607.93.775.1:4334 -> 1
611.54.936.22:4242 -> 1
552.45.803.80:5899 -> 1
242.40.83.91:5470 -> 1
887.64.888.31:6384 -> 1
13.11.625.37:6851 -> 1
889.15.216.18:6998 -> 1
496.43.822.23:6727 -> 1
493.8.986.97:6731 -> 1
776.54.316.28:4106 -> 1
748.22.308.6:5713 -> 1
172.76.2.92:5218 -> 1
536.61.266.39:6558 -> 1
151.31.389.28:4059 -> 1
184.22.937.48:5545 -> 1
458.29.873.62:4956 -> 1
495.88.587.21:5183 -> 1
693.89.616.94:6362 -> 1
454.4.443.49:4231 -> 1
239.12.984.43:6614 -> 1
777.44.809.45:5496 -> 1
234.19.888.4:5689 -> 1
104.73.904.11:6916 -> 1
765.79.241.15:4579 -> 1
169.67.294.87:6844 -> 1
455.43.694.6:5649 -> 1
139.53.150.80:6408 -> 1
117.69.968.75:5792 -> 1
877.81.745.3:6634 -> 1
114.66.111.47:4363 -> 1
209.91.619.44:5102 -> 1
109.16.433.40:6922 -> 1
402.6.613.3:5845 -> 1
8.87.610.51:6933 -> 1
233.94.110.39:6724 -> 1
328.4.235.31:5422 -> 1
204.53.301.85:6308 -> 1
165.23.237.82:5879 -> 1
271.60.672.56:5815 -> 1
302.27.73.12:5820 -> 1
408.10.993.65:4209 -> 1
575.26.559.28:4260 -> 1
361.3.448.38:4722 -> 1
945.85.643.47:6225 -> 1
945.65.774.95:4527 -> 1
788.90.402.95:5465 -> 1
266.71.782.49:5006 -> 1
770.83.833.35:6700 -> 1
78.18.327.78:6839 -> 1
683.96.727.13:6411 -> 1
267.85.352.2:4116 -> 1
709.80.274.93:6657 -> 1
848.64.937.10:6698 -> 1
446.13.843.49:4988 -> 1
505.6.672.8:4808 -> 1
675.69.745.92:6052 -> 1
227.29.158.21:5159 -> 1
845.27.444.29:4267 -> 1
140.49.806.10:4600 -> 1
311.18.428.1:4289 -> 1
55.59.611.97:4881 -> 1
920.18.926.86:5416 -> 1
731.64.368.93:4653 -> 1
570.48.118.56:6548 -> 1
Jul 21
996.60.573.10:5084 -> 1
265.8.855.13:6125 -> 1
712.62.859.65:5151 -> 1
786.64.775.7:6218 -> 1
627.53.316.52:4128 -> 1
641.94.314.7:6063 -> 1
993.4.949.67:4211 -> 1
614.35.978.69:6215 -> 1
603.15.19.66:6776 -> 1
589.65.493.46:4540 -> 1
801.90.939.11:6992 -> 1
400.85.175.49:4816 -> 1
205.65.453.70:5900 -> 1
737.77.751.76:6957 -> 1
284.43.34.70:6069 -> 1
16.10.40.95:5540 -> 1
102.6.465.36:5425 -> 1
266.60.982.22:4752 -> 1
480.19.463.32:5955 -> 1
602.71.413.89:5911 -> 1
168.30.390.12:4175 -> 1
231.8.890.25:4315 -> 1
259.87.775.58:4201 -> 1
79.8.548.93:5556 -> 1
661.50.269.35:6400 -> 1
398.15.967.71:4015 -> 1
902.22.455.46:6185 -> 1
254.3.171.25:5610 -> 1
318.31.203.59:4782 -> 1
922.89.272.75:5925 -> 1
447.59.122.32:5043 -> 1
796.94.60.70:4133 -> 1
505.16.785.29:4444 -> 1
555.88.451.16:5117 -> 1
948.62.782.12:6085 -> 1
961.43.478.18:6455 -> 1
605.45.235.32:4164 -> 1
193.11.682.89:4707 -> 1
124.50.448.24:5810 -> 1
439.88.71.24:4644 -> 1
919.94.813.28:6873 -> 1
210.77.502.21:6609 -> 1
971.92.241.27:4903 -> 1
47.3.663.95:6188 -> 1
946.43.104.50:5432 -> 1
772.33.109.61:6541 -> 1
653.40.155.77:6155 -> 1
253.61.323.81:6046 -> 1
464.61.411.27:6629 -> 1
879.50.876.5:4644 -> 1
402.82.961.97:5300 -> 1
263.78.749.78:6461 -> 1
263.20.830.5:4599 -> 1
400.65.461.8:4174 -> 1
50.17.476.84:5641 -> 1
327.4.601.58:5237 -> 1
516.58.906.29:6933 -> 1
375.35.491.28:6738 -> 1
987.31.520.30:5747 -> 1
840.37.501.71:5445 -> 1
932.69.440.68:6557 -> 1
6.11.640.60:6280 -> 1
797.26.505.46:4030 -> 1
713.11.425.84:6693 -> 1
484.35.309.77:6860 -> 1
466.42.505.6:6506 -> 1
843.47.103.6:5332 -> 1
136.93.361.58:4301 -> 1
585.14.188.16:4910 -> 1
832.1.438.89:5155 -> 1
134.32.134.76:4099 -> 1
693.47.777.65:6450 -> 1
151.96.212.35:4765 -> 1
7.9.302.52:5627 -> 1
965.37.180.5:6027 -> 1
713.85.604.26:5782 -> 1
65.14.344.34:5632 -> 1
481.35.47.58:5667 -> 1
208.90.74.87:4835 -> 1
663.78.6.40:5210 -> 1
296.90.70.70:6387 -> 1
95.84.935.79:4101 -> 1
324.46.265.46:4229 -> 1
587.77.832.47:4016 -> 1
107.32.648.69:6599 -> 1
964.18.895.71:4361 -> 1
860.68.316.69:5478 -> 1
499.32.81.65:4770 -> 1
264.27.699.64:6882 -> 1
91.6.968.49:5323 -> 1
741.73.39.97:5223 -> 1
893.94.264.21:5648 -> 1
520.27.437.44:5922 -> 1
392.81.849.39:5149 -> 1
424.67.968.70:4631 -> 1
732.46.685.5:6338 -> 1
382.74.316.45:4102 -> 1
964.70.90.79:6025 -> 1
2.98.356.8:6314 -> 1
85.26.66.2:5776 -> 1
265.74.778.17:6966 -> 1
569.19.245.43:4809 -> 1
573.8.963.1:4690 -> 1
831.78.104.3:6720 -> 1
678.58.916.85:6222 -> 1
121.6.252.86:4967 -> 1
295.22.649.95:6224 -> 1
109.12.238.94:6214 -> 1
330.79.930.50:4074 -> 1
887.12.938.49:6282 -> 1
83.51.451.39:4930 -> 1
70.45.707.43:6103 -> 1
105.12.864.88:6347 -> 1
433.78.787.54:6524 -> 1
273.50.803.53:4821 -> 1
795.56.260.39:4419 -> 1
186.6.89.14:4657 -> 1
137.80.822.70:6303 -> 1
55.9.236.91:5565 -> 1
Jul 22
342.24.61.43:4428 -> 1
231.6.662.49:4042 -> 1
871.29.481.2:6506 -> 1
643.11.525.22:4722 -> 1
913.11.123.52:4283 -> 1
607.9.518.23:6117 -> 1
337.21.344.13:4168 -> 1
258.84.860.20:6930 -> 1
363.44.811.73:4190 -> 1
290.51.159.93:6337 -> 1
569.43.374.34:6487 -> 1
840.10.936.60:5837 -> 1
702.23.498.5:5350 -> 1
294.90.161.8:4530 -> 1
748.6.685.91:6235 -> 1
70.86.443.10:4316 -> 1
473.32.130.4:5215 -> 1
825.80.328.91:4307 -> 1
65.12.838.58:5721 -> 1
470.92.408.42:4352 -> 1
366.72.973.52:5558 -> 1
280.6.482.75:4849 -> 1
383.44.707.98:5773 -> 1
462.41.291.67:5766 -> 1
989.15.84.11:4083 -> 1
248.59.199.7:6275 -> 1
335.82.568.83:4810 -> 1
726.97.163.24:6665 -> 1
729.19.255.60:4904 -> 1
474.26.700.80:5643 -> 1
156.75.445.85:6172 -> 1
96.71.47.38:4940 -> 1
680.24.497.93:6718 -> 1
467.55.559.11:6193 -> 1
91.8.695.32:5894 -> 1
663.88.417.77:6738 -> 1
442.31.723.63:5122 -> 1
346.79.252.56:5686 -> 1
724.12.141.67:4665 -> 1
296.31.900.52:5544 -> 1
470.71.347.58:5909 -> 1
484.89.476.10:5208 -> 1
259.72.489.93:6324 -> 1
654.72.242.96:4656 -> 1
576.90.94.18:4207 -> 1
548.96.351.86:6196 -> 1
61.53.518.88:6836 -> 1
42.8.762.72:5228 -> 1
291.16.312.6:5928 -> 1
70.47.252.28:5273 -> 1
273.11.126.13:6741 -> 1
137.92.765.78:5574 -> 1
131.35.917.44:4780 -> 1
800.55.352.17:4756 -> 1
197.56.53.89:4045 -> 1
983.58.35.19:6401 -> 1
791.14.804.74:4899 -> 1
319.34.498.32:6074 -> 1
66.85.968.52:5076 -> 1
499.57.556.51:5802 -> 1
497.41.444.43:6448 -> 1
21.57.809.29:4166 -> 1
587.19.27.73:6333 -> 1
441.59.138.39:6079 -> 1
920.83.503.70:5209 -> 1
133.10.713.97:6335 -> 1
807.79.801.51:5530 -> 1
18.72.11.7:4668 -> 1
727.12.722.98:4265 -> 1
702.1.133.77:4963 -> 1
969.30.173.31:6920 -> 1
122.18.559.24:6702 -> 1
667.12.87.93:5909 -> 1
380.40.60.60:5742 -> 1
611.13.948.40:4286 -> 1
564.59.542.14:4628 -> 1
530.28.642.92:5683 -> 1
264.52.76.5:6768 -> 1
809.78.965.5:4487 -> 1
628.87.232.90:6358 -> 1
706.8.882.21:6525 -> 1
52.85.759.63:4617 -> 1
818.82.972.71:4753 -> 1
54.41.751.61:6081 -> 1
961.10.224.75:4323 -> 1
94.48.151.50:4357 -> 1
394.74.763.19:6311 -> 1
485.61.108.6:4100 -> 1
72.74.249.93:4028 -> 1
238.73.677.81:4757 -> 1
946.12.520.79:6954 -> 1
935.81.894.64:6759 -> 1
513.2.121.61:5455 -> 1
517.12.651.78:5647 -> 1
443.39.585.62:5557 -> 1
86.51.191.36:4358 -> 1
96.71.112.67:4805 -> 1
973.52.596.72:4317 -> 1
163.74.679.58:5999 -> 1
350.92.221.66:6233 -> 1
880.73.621.13:6168 -> 1
953.36.443.69:6852 -> 1
966.50.373.1:5145 -> 1
934.74.404.90:5112 -> 1
316.50.583.62:5561 -> 1
619.44.959.35:5362 -> 1
673.40.381.46:4653 -> 1
404.74.54.61:4264 -> 1
736.60.251.31:4558 -> 1
453.74.618.13:5262 -> 1
8.43.716.31:6094 -> 1
972.67.327.71:6421 -> 1
949.49.11.74:6067 -> 1
281.85.419.33:6224 -> 1
339.87.691.60:5613 -> 1
264.84.87.8:4170 -> 1
751.47.883.84:4019 -> 1
950.52.260.72:5018 -> 1
185.73.682.66:4663 -> 1
Jul 23
192.61.584.90:6705 -> 1
417.96.638.81:5650 -> 1
320.27.320.95:6192 -> 1
84.62.615.4:6727 -> 1
233.77.271.13:6821 -> 1
292.34.357.96:5815 -> 1
850.76.268.58:6961 -> 1
796.17.436.59:5691 -> 1
131.95.663.5:6566 -> 1
636.63.516.16:6373 -> 1
774.37.187.31:4533 -> 1
698.76.23.74:4329 -> 1
873.77.996.5:4856 -> 1
519.2.709.43:4459 -> 1
73.44.521.66:5017 -> 1
339.26.438.81:4793 -> 1
317.74.75.39:4684 -> 1
567.29.616.85:5378 -> 1
936.84.568.78:4081 -> 1
982.39.691.42:4313 -> 1
407.48.368.53:5211 -> 1
224.31.413.23:4090 -> 1
535.61.860.80:5763 -> 1
783.25.52.70:6602 -> 1
486.95.644.16:5648 -> 1
817.23.284.85:6651 -> 1
763.57.323.86:5863 -> 1
901.48.885.81:4563 -> 1
419.74.792.53:5350 -> 1
889.41.874.45:4580 -> 1
856.27.599.7:4167 -> 1
166.37.135.11:6178 -> 1
464.91.32.47:4145 -> 1
154.13.685.49:5342 -> 1
670.51.773.62:6485 -> 1
915.22.703.29:6929 -> 1
455.1.604.29:5173 -> 1
609.26.46.90:4969 -> 1
791.16.133.64:4292 -> 1
556.26.139.34:6274 -> 1
433.76.324.44:4185 -> 1
182.13.331.76:6010 -> 1
121.22.604.49:5517 -> 1
942.80.369.77:4477 -> 1
956.34.912.88:4923 -> 1
492.68.706.89:5344 -> 1
255.88.668.40:5593 -> 1
876.18.704.70:6895 -> 1
805.70.573.73:5357 -> 1
461.33.132.22:4085 -> 1
582.4.459.86:4432 -> 1
189.78.838.66:6168 -> 1
707.56.20.38:4993 -> 1
236.5.279.28:5689 -> 1
865.77.539.93:6928 -> 1
750.85.239.8:5612 -> 1
180.5.725.20:4529 -> 1
588.47.939.30:6521 -> 1
418.23.398.26:6336 -> 1
773.62.836.2:6057 -> 1
258.88.416.47:6737 -> 1
334.94.933.35:4886 -> 1
727.90.303.51:6058 -> 1
251.65.482.69:5206 -> 1
93.3.734.28:6165 -> 1
524.9.973.79:6043 -> 1
331.29.735.17:4762 -> 1
950.8.188.66:4582 -> 1
234.95.794.60:5416 -> 1
867.66.1.89:4347 -> 1
803.55.754.43:5680 -> 1
911.40.53.72:4263 -> 1
666.12.371.91:5928 -> 1
916.45.71.47:5530 -> 1
236.66.617.19:6990 -> 1
117.39.88.11:6977 -> 1
162.94.355.85:4981 -> 1
868.72.323.72:4430 -> 1
449.16.713.12:5437 -> 1
244.44.792.45:4687 -> 1
964.25.648.41:6840 -> 1
240.8.530.95:5286 -> 1
890.66.197.81:4476 -> 1
274.78.164.24:4328 -> 1
25.24.668.41:4340 -> 1
547.83.35.27:5058 -> 1
909.86.400.22:6806 -> 1
743.18.79.45:6369 -> 1
932.96.779.8:6179 -> 1
840.23.421.85:5998 -> 1
616.26.479.21:4390 -> 1
120.19.177.58:5536 -> 1
405.29.855.31:5728 -> 1
57.29.463.59:5517 -> 1
235.28.692.60:6311 -> 1
162.28.746.81:6944 -> 1
86.24.981.87:5578 -> 1
813.48.394.3:6793 -> 1
144.96.120.61:5066 -> 1
657.61.505.89:6896 -> 1
754.32.790.1:6898 -> 1
778.32.464.50:5429 -> 1
528.4.323.56:6801 -> 1
360.69.940.66:4695 -> 1
762.78.493.21:5653 -> 1
790.97.341.86:6210 -> 1
240.50.297.22:5657 -> 1
Jul 24
258.14.291.50:5825 -> 1
749.28.176.96:4482 -> 1
754.95.635.84:4676 -> 1
653.41.534.86:4132 -> 1
944.48.916.23:4667 -> 1
698.23.350.21:6722 -> 1
137.93.601.80:5218 -> 1
624.73.664.27:5939 -> 1
438.31.286.62:6710 -> 1
517.73.236.85:6435 -> 1
917.15.744.1:5495 -> 1
256.12.472.52:4650 -> 1
556.6.631.14:4067 -> 1
869.13.713.12:5286 -> 1
311.35.293.30:4664 -> 1
553.3.496.43:4581 -> 1
849.93.255.78:5790 -> 1
506.62.277.42:4064 -> 1
454.24.132.42:6540 -> 1
89.32.844.47:6753 -> 1
572.75.981.84:6367 -> 1
659.6.404.52:5558 -> 1
113.46.538.27:5784 -> 1
451.38.584.22:5112 -> 1
150.64.820.46:6754 -> 1
997.3.774.10:4765 -> 1
917.84.706.18:6720 -> 1
908.58.118.93:5224 -> 1
568.8.334.66:5055 -> 1
794.88.740.57:6414 -> 1
35.5.98.39:4473 -> 1
826.76.833.38:4574 -> 1
92.86.581.88:6662 -> 1
279.80.207.44:5990 -> 1
536.84.497.11:5039 -> 1
969.79.180.56:5740 -> 1
338.86.656.36:6870 -> 1
403.30.840.29:6330 -> 1
126.17.582.86:5549 -> 1
701.38.4.28:4796 -> 1
526.91.435.92:6794 -> 1
247.9.540.88:6105 -> 1
673.9.415.78:4095 -> 1
284.76.329.95:6359 -> 1
376.27.809.44:4286 -> 1
873.60.909.1:5088 -> 1
157.67.587.69:6255 -> 1
693.82.785.97:6092 -> 1
150.5.957.86:6727 -> 1
966.56.552.32:5305 -> 1
831.74.980.73:4459 -> 1
668.84.736.25:4934 -> 1
538.16.937.31:4093 -> 1
825.49.356.74:5199 -> 1
842.94.852.10:6219 -> 1
828.68.931.44:6874 -> 1
270.56.920.85:4940 -> 1
285.87.238.35:6914 -> 1
94.29.345.19:5907 -> 1
156.51.369.94:5985 -> 1
997.66.70.5:4760 -> 1
62.48.306.30:5776 -> 1
806.52.359.13:5996 -> 1
902.81.178.30:6202 -> 1
798.86.436.84:5870 -> 1
195.60.475.46:6230 -> 1
214.84.887.76:4247 -> 1
400.71.267.66:5869 -> 1
378.93.70.77:6979 -> 1
277.61.419.3:4162 -> 1
929.38.544.89:4160 -> 1
961.11.173.53:5792 -> 1
874.57.520.57:6747 -> 1
257.97.369.71:6817 -> 1
142.80.588.7:5411 -> 1
745.36.22.42:6251 -> 1
156.13.662.58:6002 -> 1
